round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
667,11,43,3,10,0.806,0.5238,0.9348,0.6286,0.8458
668,17,41,2,7,0.8657,0.7083,0.9535,0.7907,0.8643
669,10,42,3,12,0.7761,0.4545,0.9333,0.5714,0.7747
670,14,45,3,5,0.8806,0.7368,0.9375,0.7778,0.9364
671,16,36,5,10,0.7761,0.6154,0.878,0.6809,0.8133
672,15,39,6,7,0.806,0.6818,0.8667,0.6977,0.8212
673,17,41,4,5,0.8657,0.7727,0.9111,0.7907,0.8626
674,11,45,2,9,0.8358,0.55,0.9574,0.6667,0.9181
675,11,45,3,8,0.8358,0.5789,0.9375,0.6667,0.8344
676,14,41,2,10,0.8209,0.5833,0.9535,0.7,0.7335
677,13,39,4,11,0.7761,0.5417,0.907,0.6341,0.7103
678,19,43,1,4,0.9254,0.8261,0.9773,0.8837,0.9348
679,17,43,2,5,0.8955,0.7727,0.9556,0.8293,0.9384
680,14,38,2,13,0.7761,0.5185,0.95,0.6512,0.8139
681,22,41,0,4,0.9403,0.8462,1.0,0.9167,0.9447
682,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.898
683,18,45,0,4,0.9403,0.8182,1.0,0.9,0.9101
684,13,45,2,7,0.8657,0.65,0.9574,0.7429,0.9149
685,14,42,2,9,0.8358,0.6087,0.9545,0.7179,0.8538
686,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.8458
687,19,44,2,2,0.9403,0.9048,0.9565,0.9048,0.9669
688,14,44,2,7,0.8657,0.6667,0.9565,0.7568,0.8085
689,25,39,0,3,0.9552,0.8929,1.0,0.9434,0.9515
690,22,35,3,7,0.8507,0.7586,0.9211,0.8148,0.8993
691,18,45,1,3,0.9403,0.8571,0.9783,0.9,0.9793
692,16,45,0,6,0.9104,0.7273,1.0,0.8421,0.9192
693,12,40,3,12,0.7761,0.5,0.9302,0.6154,0.8014
694,19,41,3,4,0.8955,0.8261,0.9318,0.8444,0.8972
695,14,36,6,11,0.7463,0.56,0.8571,0.6222,0.7314
696,19,41,1,6,0.8955,0.76,0.9762,0.8444,0.9114
697,18,39,3,7,0.8507,0.72,0.9286,0.7826,0.8571
698,15,42,4,6,0.8507,0.7143,0.913,0.75,0.8188
699,20,38,2,7,0.8657,0.7407,0.95,0.8163,0.8926
700,18,42,1,6,0.8955,0.75,0.9767,0.8372,0.874
701,17,42,3,5,0.8806,0.7727,0.9333,0.8095,0.8768
702,19,42,1,5,0.9104,0.7917,0.9767,0.8636,0.9099
703,11,47,3,6,0.8657,0.6471,0.94,0.7097,0.9012
704,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.8972
705,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.9151
706,22,38,3,4,0.8955,0.8462,0.9268,0.8627,0.8987
707,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.8147
708,14,46,0,7,0.8955,0.6667,1.0,0.8,0.8478
709,23,34,1,9,0.8507,0.7188,0.9714,0.8214,0.9295
710,16,41,1,9,0.8507,0.64,0.9762,0.7619,0.8343
711,20,41,0,6,0.9104,0.7692,1.0,0.8696,0.9531
712,12,38,3,14,0.7463,0.4615,0.9268,0.5854,0.728
713,18,36,1,12,0.806,0.6,0.973,0.7347,0.8982
714,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.9417
715,12,40,1,14,0.7761,0.4615,0.9756,0.6154,0.8358
716,18,44,2,3,0.9254,0.8571,0.9565,0.878,0.9379
717,16,38,3,10,0.806,0.6154,0.9268,0.7111,0.8396
718,14,45,2,6,0.8806,0.7,0.9574,0.7778,0.8309
719,15,41,4,7,0.8358,0.6818,0.9111,0.7317,0.8586
720,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.9024
721,16,41,4,6,0.8507,0.7273,0.9111,0.7619,0.8535
722,18,43,1,5,0.9104,0.7826,0.9773,0.8571,0.9289
723,18,37,4,8,0.8209,0.6923,0.9024,0.75,0.7702
724,10,49,3,5,0.8806,0.6667,0.9423,0.7143,0.809
725,10,51,1,5,0.9104,0.6667,0.9808,0.7692,0.9538
726,8,51,2,6,0.8806,0.5714,0.9623,0.6667,0.9003
727,20,40,2,5,0.8955,0.8,0.9524,0.8511,0.9324
728,14,49,2,2,0.9403,0.875,0.9608,0.875,0.9767
729,12,49,1,5,0.9104,0.7059,0.98,0.8,0.8882
730,17,38,3,9,0.8209,0.6538,0.9268,0.7391,0.8799
731,20,42,2,3,0.9254,0.8696,0.9545,0.8889,0.9338
732,18,40,2,7,0.8657,0.72,0.9524,0.8,0.8943
733,19,36,3,9,0.8209,0.6786,0.9231,0.76,0.7912
734,20,40,1,6,0.8955,0.7692,0.9756,0.8511,0.9334
735,19,38,1,9,0.8507,0.6786,0.9744,0.7917,0.8709
736,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.8021
737,13,48,1,5,0.9104,0.7222,0.9796,0.8125,0.8685
738,13,45,2,7,0.8657,0.65,0.9574,0.7429,0.9277
739,15,43,2,7,0.8657,0.6818,0.9556,0.7692,0.8525
740,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.8989
741,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8152
742,15,45,0,7,0.8955,0.6818,1.0,0.8108,0.9172
743,13,44,1,9,0.8507,0.5909,0.9778,0.7222,0.7384
744,12,48,3,4,0.8955,0.75,0.9412,0.7742,0.8909
745,18,40,0,9,0.8657,0.6667,1.0,0.8,0.8713
746,12,43,0,12,0.8209,0.5,1.0,0.6667,0.8333
747,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.8769
748,13,47,2,5,0.8955,0.7222,0.9592,0.7879,0.8197
749,15,45,3,4,0.8955,0.7895,0.9375,0.8108,0.909
750,16,41,4,6,0.8507,0.7273,0.9111,0.7619,0.9192
751,21,36,4,6,0.8507,0.7778,0.9,0.8077,0.8907
752,13,46,2,6,0.8806,0.6842,0.9583,0.7647,0.8596
753,13,39,5,10,0.7761,0.5652,0.8864,0.6341,0.8024
754,14,40,5,8,0.806,0.6364,0.8889,0.6829,0.9101
755,14,41,3,9,0.8209,0.6087,0.9318,0.7,0.8547
756,19,42,1,5,0.9104,0.7917,0.9767,0.8636,0.9331
757,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.9568
758,12,42,3,10,0.806,0.5455,0.9333,0.6486,0.8111
759,14,41,2,10,0.8209,0.5833,0.9535,0.7,0.9089
760,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.9076
761,13,41,1,12,0.806,0.52,0.9762,0.6667,0.8057
762,16,43,0,8,0.8806,0.6667,1.0,0.8,0.9041
763,14,46,2,5,0.8955,0.7368,0.9583,0.8,0.92
764,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.9496
765,14,45,1,7,0.8806,0.6667,0.9783,0.7778,0.8892
766,15,41,3,8,0.8358,0.6522,0.9318,0.7317,0.9002
767,20,39,0,8,0.8806,0.7143,1.0,0.8333,0.9698
768,15,43,2,7,0.8657,0.6818,0.9556,0.7692,0.8717
769,11,46,1,9,0.8507,0.55,0.9787,0.6875,0.866
770,15,42,5,5,0.8507,0.75,0.8936,0.75,0.8723
771,13,47,2,5,0.8955,0.7222,0.9592,0.7879,0.9002
772,7,47,2,11,0.806,0.3889,0.9592,0.5185,0.7585
773,11,46,4,6,0.8507,0.6471,0.92,0.6875,0.7988
774,14,39,2,12,0.791,0.5385,0.9512,0.6667,0.7486
775,14,44,2,7,0.8657,0.6667,0.9565,0.7568,0.8064
776,13,49,3,2,0.9254,0.8667,0.9423,0.8387,0.9321
777,16,41,3,7,0.8507,0.6957,0.9318,0.7619,0.8814
778,14,42,3,8,0.8358,0.6364,0.9333,0.7179,0.9384
779,22,39,1,5,0.9104,0.8148,0.975,0.88,0.9222
780,17,36,1,13,0.791,0.5667,0.973,0.7083,0.7982
781,17,45,1,4,0.9254,0.8095,0.9783,0.8718,0.9286
782,17,42,0,8,0.8806,0.68,1.0,0.8095,0.8267
783,14,44,2,7,0.8657,0.6667,0.9565,0.7568,0.881
784,17,44,2,4,0.9104,0.8095,0.9565,0.85,0.8427
785,17,45,2,3,0.9254,0.85,0.9574,0.8718,0.9287
786,16,41,4,6,0.8507,0.7273,0.9111,0.7619,0.9071
787,19,40,2,6,0.8806,0.76,0.9524,0.8261,0.8848
788,13,41,2,11,0.806,0.5417,0.9535,0.6667,0.8081
789,16,41,5,5,0.8507,0.7619,0.8913,0.7619,0.9161
790,16,37,4,10,0.791,0.6154,0.9024,0.6957,0.7927
791,16,43,3,5,0.8806,0.7619,0.9348,0.8,0.8023
792,20,40,2,5,0.8955,0.8,0.9524,0.8511,0.9476
793,15,43,3,6,0.8657,0.7143,0.9348,0.7692,0.8975
794,10,46,0,11,0.8358,0.4762,1.0,0.6452,0.882
795,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9881
796,19,35,1,12,0.806,0.6129,0.9722,0.7451,0.8351
797,14,45,1,7,0.8806,0.6667,0.9783,0.7778,0.8892
798,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.8009
799,20,39,2,6,0.8806,0.7692,0.9512,0.8333,0.9062
800,21,35,4,7,0.8358,0.75,0.8974,0.7925,0.8553
801,18,43,1,5,0.9104,0.7826,0.9773,0.8571,0.8814
802,15,42,0,10,0.8507,0.6,1.0,0.75,0.919
