round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
354,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
355,0,9,1,1,0.8182,0.0,0.9,0,0.3
356,0,8,2,1,0.7273,0.0,0.8,0,0.2
357,0,6,4,1,0.5455,0.0,0.6,0,0.2
358,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
359,0,9,1,1,0.8182,0.0,0.9,0,0.2
361,0,8,2,1,0.7273,0.0,0.8,0,0.1
362,0,8,2,1,0.7273,0.0,0.8,0,0.3
366,0,8,2,1,0.7273,0.0,0.8,0,0.0
367,0,10,0,1,0.9091,0.0,1.0,0,0.1
368,0,5,3,3,0.4545,0.0,0.625,0,0.375
369,0,9,1,1,0.8182,0.0,0.9,0,0.1
371,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
373,0,8,2,1,0.7273,0.0,0.8,0,0.2
374,0,8,2,1,0.7273,0.0,0.8,0,0.3
375,0,10,0,1,0.9091,0.0,1.0,0,0.5
376,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
378,0,8,1,2,0.7273,0.0,0.8889,0,0.4444
379,0,9,1,1,0.8182,0.0,0.9,0,0.3
380,0,9,1,1,0.8182,0.0,0.9,0,0.1
383,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
384,0,7,3,1,0.6364,0.0,0.7,0,0.1
385,0,8,1,2,0.7273,0.0,0.8889,0,0.0
386,0,8,2,1,0.7273,0.0,0.8,0,0.1
387,0,6,3,2,0.5455,0.0,0.6667,0,0.1111
388,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
390,0,6,4,1,0.5455,0.0,0.6,0,0.1
391,0,7,1,3,0.6364,0.0,0.875,0,0.25
392,0,8,2,1,0.7273,0.0,0.8,0,0.2
393,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
394,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
395,0,8,2,1,0.7273,0.0,0.8,0,0.4
396,0,9,1,1,0.8182,0.0,0.9,0,0.2
397,0,5,3,3,0.4545,0.0,0.625,0,0.25
398,0,5,4,2,0.4545,0.0,0.5556,0,0.0
399,0,9,1,1,0.8182,0.0,0.9,0,0.2
401,0,9,1,1,0.8182,0.0,0.9,0,0.2
406,0,7,3,1,0.6364,0.0,0.7,0,0.2
407,0,7,3,1,0.6364,0.0,0.7,0,0.0
408,0,9,1,1,0.8182,0.0,0.9,0,0.5
411,0,8,0,3,0.7273,0.0,1.0,0,0.375
413,0,9,1,1,0.8182,0.0,0.9,0,0.0
415,0,7,3,1,0.6364,0.0,0.7,0,0.1
416,0,6,1,4,0.5455,0.0,0.8571,0,0.1429
417,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
418,0,7,3,1,0.6364,0.0,0.7,0,0.1
420,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
421,0,3,6,2,0.2727,0.0,0.3333,0,0.2222
423,0,9,1,1,0.8182,0.0,0.9,0,0.0
425,0,9,1,1,0.8182,0.0,0.9,0,0.4
426,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
427,0,6,1,4,0.5455,0.0,0.8571,0,0.1429
428,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
429,0,8,2,1,0.7273,0.0,0.8,0,0.1
430,0,7,2,2,0.6364,0.0,0.7778,0,0.0
431,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
432,0,6,2,3,0.5455,0.0,0.75,0,0.125
433,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
435,0,6,3,2,0.5455,0.0,0.6667,0,0.3333
437,0,8,1,2,0.7273,0.0,0.8889,0,0.4444
438,0,7,1,3,0.6364,0.0,0.875,0,0.25
440,0,9,1,1,0.8182,0.0,0.9,0,0.3
441,0,4,6,1,0.3636,0.0,0.4,0,0.1
443,0,8,2,1,0.7273,0.0,0.8,0,0.4
444,0,8,2,1,0.7273,0.0,0.8,0,0.2
447,0,8,2,1,0.7273,0.0,0.8,0,0.4
449,0,9,1,1,0.8182,0.0,0.9,0,0.3
450,0,10,0,1,0.9091,0.0,1.0,0,0.2
452,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
454,0,8,2,1,0.7273,0.0,0.8,0,0.6
455,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
456,0,7,3,1,0.6364,0.0,0.7,0,0.3
458,0,9,1,1,0.8182,0.0,0.9,0,0.3
459,0,6,1,4,0.5455,0.0,0.8571,0,0.5714
461,0,10,0,1,0.9091,0.0,1.0,0,0.4
462,0,9,1,1,0.8182,0.0,0.9,0,0.3
464,0,7,3,1,0.6364,0.0,0.7,0,0.1
465,0,8,2,1,0.7273,0.0,0.8,0,0.7
466,0,8,2,1,0.7273,0.0,0.8,0,0.2
468,0,7,3,1,0.6364,0.0,0.7,0,0.2
472,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
473,0,8,2,1,0.7273,0.0,0.8,0,0.3
