round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
148,0,35,0,21,0.625,0.0,1.0,0,0.5959
149,0,33,0,23,0.5893,0.0,1.0,0,0.5204
150,0,36,0,20,0.6429,0.0,1.0,0,0.6736
151,0,43,0,13,0.7679,0.0,1.0,0,0.6708
152,0,41,0,15,0.7321,0.0,1.0,0,0.5024
153,0,32,0,24,0.5714,0.0,1.0,0,0.7266
154,0,33,0,23,0.5893,0.0,1.0,0,0.6126
155,0,43,0,13,0.7679,0.0,1.0,0,0.7835
156,0,38,0,18,0.6786,0.0,1.0,0,0.7909
157,0,42,0,14,0.75,0.0,1.0,0,0.733
158,0,33,0,23,0.5893,0.0,1.0,0,0.5903
159,0,35,0,21,0.625,0.0,1.0,0,0.483
160,0,43,0,13,0.7679,0.0,1.0,0,0.8819
161,0,33,0,23,0.5893,0.0,1.0,0,0.6864
162,0,33,0,23,0.5893,0.0,1.0,0,0.693
163,0,32,0,24,0.5714,0.0,1.0,0,0.6263
164,0,34,0,22,0.6071,0.0,1.0,0,0.6016
165,0,35,0,21,0.625,0.0,1.0,0,0.5823
166,0,32,0,24,0.5714,0.0,1.0,0,0.5755
167,0,40,0,16,0.7143,0.0,1.0,0,0.6406
168,0,42,0,14,0.75,0.0,1.0,0,0.5697
169,0,36,0,20,0.6429,0.0,1.0,0,0.7056
170,0,39,0,17,0.6964,0.0,1.0,0,0.5837
171,0,35,0,21,0.625,0.0,1.0,0,0.6612
172,0,33,0,23,0.5893,0.0,1.0,0,0.5797
173,0,35,0,21,0.625,0.0,1.0,0,0.7156
174,0,37,0,19,0.6607,0.0,1.0,0,0.4267
175,0,34,0,22,0.6071,0.0,1.0,0,0.615
176,0,38,0,18,0.6786,0.0,1.0,0,0.7018
177,0,37,0,19,0.6607,0.0,1.0,0,0.6856
178,0,39,0,17,0.6964,0.0,1.0,0,0.6802
179,0,30,0,26,0.5357,0.0,1.0,0,0.591
180,0,36,0,20,0.6429,0.0,1.0,0,0.5792
181,0,35,0,21,0.625,0.0,1.0,0,0.7252
182,0,33,0,23,0.5893,0.0,1.0,0,0.6719
183,0,41,0,15,0.7321,0.0,1.0,0,0.6764
184,0,35,0,21,0.625,0.0,1.0,0,0.6422
185,0,35,0,21,0.625,0.0,1.0,0,0.702
186,0,39,0,17,0.6964,0.0,1.0,0,0.5988
187,0,38,0,18,0.6786,0.0,1.0,0,0.5746
188,0,33,0,23,0.5893,0.0,1.0,0,0.5072
189,0,44,0,12,0.7857,0.0,1.0,0,0.6761
190,0,38,0,18,0.6786,0.0,1.0,0,0.6594
191,0,34,0,22,0.6071,0.0,1.0,0,0.7126
192,0,37,0,19,0.6607,0.0,1.0,0,0.6529
193,0,42,0,14,0.75,0.0,1.0,0,0.5816
194,0,34,0,22,0.6071,0.0,1.0,0,0.8382
195,0,34,0,22,0.6071,0.0,1.0,0,0.7219
196,0,34,0,22,0.6071,0.0,1.0,0,0.7313
197,0,32,0,24,0.5714,0.0,1.0,0,0.5846
198,0,32,0,24,0.5714,0.0,1.0,0,0.5872
199,0,35,0,21,0.625,0.0,1.0,0,0.7741
200,0,30,0,26,0.5357,0.0,1.0,0,0.5859
201,0,34,0,22,0.6071,0.0,1.0,0,0.6725
202,0,32,0,24,0.5714,0.0,1.0,0,0.6159
203,0,39,0,17,0.6964,0.0,1.0,0,0.6109
204,0,41,0,15,0.7321,0.0,1.0,0,0.8146
205,0,38,0,18,0.6786,0.0,1.0,0,0.731
206,0,41,0,15,0.7321,0.0,1.0,0,0.6309
207,0,36,0,20,0.6429,0.0,1.0,0,0.5611
208,0,42,0,14,0.75,0.0,1.0,0,0.4762
209,0,32,0,24,0.5714,0.0,1.0,0,0.5078
210,0,37,0,19,0.6607,0.0,1.0,0,0.7838
211,0,40,0,16,0.7143,0.0,1.0,0,0.7016
212,0,37,0,19,0.6607,0.0,1.0,0,0.6999
213,0,42,0,14,0.75,0.0,1.0,0,0.6616
214,0,37,0,19,0.6607,0.0,1.0,0,0.5605
215,0,36,0,20,0.6429,0.0,1.0,0,0.7444
216,0,39,0,17,0.6964,0.0,1.0,0,0.6184
217,0,41,0,15,0.7321,0.0,1.0,0,0.5789
218,0,35,0,21,0.625,0.0,1.0,0,0.6395
219,0,35,0,21,0.625,0.0,1.0,0,0.5252
220,0,40,0,16,0.7143,0.0,1.0,0,0.5813
221,0,43,0,13,0.7679,0.0,1.0,0,0.5868
222,0,29,0,27,0.5179,0.0,1.0,0,0.7292
223,0,41,0,15,0.7321,0.0,1.0,0,0.5463
224,0,39,0,17,0.6964,0.0,1.0,0,0.6365
225,0,30,0,26,0.5357,0.0,1.0,0,0.609
226,0,38,0,18,0.6786,0.0,1.0,0,0.6637
227,0,37,0,19,0.6607,0.0,1.0,0,0.5107
228,0,35,0,21,0.625,0.0,1.0,0,0.4041
229,0,35,0,21,0.625,0.0,1.0,0,0.6707
230,0,38,0,18,0.6786,0.0,1.0,0,0.6842
231,0,36,0,20,0.6429,0.0,1.0,0,0.6625
232,0,37,0,19,0.6607,0.0,1.0,0,0.6316
233,0,34,0,22,0.6071,0.0,1.0,0,0.5468
234,0,40,0,16,0.7143,0.0,1.0,0,0.5328
235,0,38,0,18,0.6786,0.0,1.0,0,0.5731
236,0,43,0,13,0.7679,0.0,1.0,0,0.5438
237,0,36,0,20,0.6429,0.0,1.0,0,0.7486
238,0,37,0,19,0.6607,0.0,1.0,0,0.5718
239,0,39,0,17,0.6964,0.0,1.0,0,0.5535
240,0,43,0,13,0.7679,0.0,1.0,0,0.7406
241,0,33,0,23,0.5893,0.0,1.0,0,0.7022
242,0,35,0,21,0.625,0.0,1.0,0,0.6286
243,0,37,0,19,0.6607,0.0,1.0,0,0.6458
244,0,36,0,20,0.6429,0.0,1.0,0,0.7097
245,0,27,0,29,0.4821,0.0,1.0,0,0.7216
246,0,32,0,24,0.5714,0.0,1.0,0,0.6667
247,0,35,0,21,0.625,0.0,1.0,0,0.4259
248,0,34,0,22,0.6071,0.0,1.0,0,0.5374
249,0,40,0,16,0.7143,0.0,1.0,0,0.7406
250,0,40,0,16,0.7143,0.0,1.0,0,0.5734
251,0,38,0,18,0.6786,0.0,1.0,0,0.5249
252,0,42,0,14,0.75,0.0,1.0,0,0.5272
253,0,40,0,16,0.7143,0.0,1.0,0,0.6891
254,0,36,0,20,0.6429,0.0,1.0,0,0.4125
255,0,36,0,20,0.6429,0.0,1.0,0,0.7139
256,0,40,0,16,0.7143,0.0,1.0,0,0.6922
257,0,39,0,17,0.6964,0.0,1.0,0,0.6033
258,0,38,0,18,0.6786,0.0,1.0,0,0.712
259,0,34,0,22,0.6071,0.0,1.0,0,0.6698
260,0,32,0,24,0.5714,0.0,1.0,0,0.8229
261,0,39,0,17,0.6964,0.0,1.0,0,0.5158
262,0,32,0,24,0.5714,0.0,1.0,0,0.6406
263,0,36,0,20,0.6429,0.0,1.0,0,0.6125
264,0,34,0,22,0.6071,0.0,1.0,0,0.7674
