round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
526,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
527,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
528,5,0,6,0,0.4545,1.0,0.0,0.625,0.5333
529,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3929
530,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5833
531,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
532,5,0,6,0,0.4545,1.0,0.0,0.625,0.3
533,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2778
534,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
535,5,0,6,0,0.4545,1.0,0.0,0.625,0.2
536,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3571
537,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
538,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
539,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1667
540,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
541,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2143
542,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
543,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1429
544,5,0,6,0,0.4545,1.0,0.0,0.625,0.6667
545,1,0,10,0,0.0909,1.0,0.0,0.1667,0.6
546,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
547,3,0,8,0,0.2727,1.0,0.0,0.4286,0.125
548,6,0,5,0,0.5455,1.0,0.0,0.7059,0.3667
549,6,0,5,0,0.5455,1.0,0.0,0.7059,0.2
550,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
551,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
552,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
553,2,0,9,0,0.1818,1.0,0.0,0.3077,0.4444
554,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2917
556,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
557,4,0,7,0,0.3636,1.0,0.0,0.5333,0.0
558,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2778
559,5,0,6,0,0.4545,1.0,0.0,0.625,0.1667
560,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
561,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
563,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
564,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
565,7,0,4,0,0.6364,1.0,0.0,0.7778,0.5
566,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5714
567,1,0,10,0,0.0909,1.0,0.0,0.1667,0.4
