round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
980,7,45,3,13,0.7647,0.35,0.9375,0.4667,0.776
981,3,47,1,17,0.7353,0.15,0.9792,0.25,0.8208
982,7,52,1,8,0.8676,0.4667,0.9811,0.6087,0.9145
983,7,49,3,9,0.8235,0.4375,0.9423,0.5385,0.845
984,9,46,2,11,0.8088,0.45,0.9583,0.5806,0.7562
985,7,52,1,8,0.8676,0.4667,0.9811,0.6087,0.9258
986,12,46,4,6,0.8529,0.6667,0.92,0.7059,0.8911
987,6,49,1,12,0.8088,0.3333,0.98,0.48,0.7578
988,9,47,1,11,0.8235,0.45,0.9792,0.6,0.8146
989,9,48,2,9,0.8382,0.5,0.96,0.6207,0.8389
990,9,54,0,5,0.9265,0.6429,1.0,0.7826,0.963
991,6,54,1,7,0.8824,0.4615,0.9818,0.6,0.7818
992,9,49,4,6,0.8529,0.6,0.9245,0.6429,0.8881
993,10,50,1,7,0.8824,0.5882,0.9804,0.7143,0.8328
994,8,47,2,11,0.8088,0.4211,0.9592,0.5517,0.7691
995,5,50,2,11,0.8088,0.3125,0.9615,0.4348,0.6623
996,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.7933
997,11,46,3,8,0.8382,0.5789,0.9388,0.6667,0.811
998,8,51,1,8,0.8676,0.5,0.9808,0.64,0.8534
999,7,51,1,9,0.8529,0.4375,0.9808,0.5833,0.8089
1000,7,53,0,8,0.8824,0.4667,1.0,0.6364,0.8679
