round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
693,12,41,2,12,0.791,0.5,0.9535,0.6316,0.7917
694,17,42,2,6,0.8806,0.7391,0.9545,0.8095,0.8953
695,12,39,3,13,0.7612,0.48,0.9286,0.6,0.7657
696,19,42,0,6,0.9104,0.76,1.0,0.8636,0.9114
697,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.859
698,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.8582
699,18,39,1,9,0.8507,0.6667,0.975,0.7826,0.8722
700,17,43,0,7,0.8955,0.7083,1.0,0.8293,0.8605
701,16,44,1,6,0.8955,0.7273,0.9778,0.8205,0.8636
702,18,42,1,6,0.8955,0.75,0.9767,0.8372,0.906
703,11,49,1,6,0.8955,0.6471,0.98,0.7586,0.9294
704,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9209
705,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.9275
706,22,38,3,4,0.8955,0.8462,0.9268,0.8627,0.9343
707,12,46,0,9,0.8657,0.5714,1.0,0.7273,0.7743
708,13,46,0,8,0.8806,0.619,1.0,0.7647,0.8219
709,22,35,0,10,0.8507,0.6875,1.0,0.8148,0.9518
710,15,42,0,10,0.8507,0.6,1.0,0.75,0.7924
711,20,41,0,6,0.9104,0.7692,1.0,0.8696,0.9512
712,12,38,3,14,0.7463,0.4615,0.9268,0.5854,0.7645
713,18,37,0,12,0.8209,0.6,1.0,0.75,0.9225
714,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.9625
715,12,40,1,14,0.7761,0.4615,0.9756,0.6154,0.8302
716,18,46,0,3,0.9552,0.8571,1.0,0.9231,0.9337
717,15,39,2,11,0.806,0.5769,0.9512,0.6977,0.8508
718,13,45,2,7,0.8657,0.65,0.9574,0.7429,0.8372
719,15,42,3,7,0.8507,0.6818,0.9333,0.75,0.9141
720,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.8794
721,16,43,2,6,0.8806,0.7273,0.9556,0.8,0.8495
722,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.9308
723,16,38,3,10,0.806,0.6154,0.9268,0.7111,0.7505
724,10,50,2,5,0.8955,0.6667,0.9615,0.7407,0.8205
725,10,52,0,5,0.9254,0.6667,1.0,0.8,0.9756
726,7,51,2,7,0.8657,0.5,0.9623,0.6087,0.8989
727,19,42,0,6,0.9104,0.76,1.0,0.8636,0.9324
728,12,50,1,4,0.9254,0.75,0.9804,0.8276,0.9583
729,10,49,1,7,0.8806,0.5882,0.98,0.7143,0.8976
730,14,40,1,12,0.806,0.5385,0.9756,0.6829,0.8762
731,20,42,2,3,0.9254,0.8696,0.9545,0.8889,0.9664
732,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.8924
733,15,37,2,13,0.7761,0.5357,0.9487,0.6667,0.7985
734,19,41,0,7,0.8955,0.7308,1.0,0.8444,0.9118
735,16,38,1,12,0.806,0.5714,0.9744,0.7111,0.8397
736,14,40,1,12,0.806,0.5385,0.9756,0.6829,0.7533
737,11,49,0,7,0.8955,0.6111,1.0,0.7586,0.8515
