round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
600,0,32,11,13,0.5714,0.0,0.7442,0,0.5313
601,0,19,17,20,0.3393,0.0,0.5278,0,0.3444
602,0,19,17,20,0.3393,0.0,0.5278,0,0.2986
603,0,21,16,19,0.375,0.0,0.5676,0,0.431
604,0,25,11,20,0.4464,0.0,0.6944,0,0.5153
605,0,25,12,19,0.4464,0.0,0.6757,0,0.5661
606,0,15,15,26,0.2679,0.0,0.5,0,0.3179
607,0,28,13,15,0.5,0.0,0.6829,0,0.3626
608,0,28,12,16,0.5,0.0,0.7,0,0.5188
609,0,16,18,22,0.2857,0.0,0.4706,0,0.3061
610,0,26,12,18,0.4643,0.0,0.6842,0,0.4298
611,0,23,12,21,0.4107,0.0,0.6571,0,0.4939
612,0,23,12,21,0.4107,0.0,0.6571,0,0.4122
613,0,28,7,21,0.5,0.0,0.8,0,0.5701
614,0,21,17,18,0.375,0.0,0.5526,0,0.4722
615,0,21,15,20,0.375,0.0,0.5833,0,0.4042
616,0,23,13,20,0.4107,0.0,0.6389,0,0.4278
617,0,28,10,18,0.5,0.0,0.7368,0,0.4751
618,0,24,11,21,0.4286,0.0,0.6857,0,0.5061
619,0,27,13,16,0.4821,0.0,0.675,0,0.4203
620,0,18,17,21,0.3214,0.0,0.5143,0,0.2952
621,0,21,17,18,0.375,0.0,0.5526,0,0.3173
622,0,22,14,20,0.3929,0.0,0.6111,0,0.3708
623,0,20,19,17,0.3571,0.0,0.5128,0,0.2021
624,0,17,16,23,0.3036,0.0,0.5152,0,0.2964
625,0,25,14,17,0.4464,0.0,0.641,0,0.5023
626,0,27,13,16,0.4821,0.0,0.675,0,0.4594
627,0,18,16,22,0.3214,0.0,0.5294,0,0.357
628,0,32,12,12,0.5714,0.0,0.7273,0,0.4981
629,0,22,20,14,0.3929,0.0,0.5238,0,0.3027
630,0,21,14,21,0.375,0.0,0.6,0,0.4
631,0,24,13,19,0.4286,0.0,0.6486,0,0.4822
632,0,26,12,18,0.4643,0.0,0.6842,0,0.5497
633,0,21,16,19,0.375,0.0,0.5676,0,0.4438
634,0,23,11,22,0.4107,0.0,0.6765,0,0.4719
635,0,23,15,18,0.4107,0.0,0.6053,0,0.402
636,0,18,16,22,0.3214,0.0,0.5294,0,0.369
637,0,18,14,24,0.3214,0.0,0.5625,0,0.3359
638,0,22,17,17,0.3929,0.0,0.5641,0,0.3198
639,0,21,8,27,0.375,0.0,0.7241,0,0.4815
640,0,21,16,19,0.375,0.0,0.5676,0,0.377
641,0,22,13,21,0.3929,0.0,0.6286,0,0.419
642,0,23,14,19,0.4107,0.0,0.6216,0,0.3826
643,0,24,12,20,0.4286,0.0,0.6667,0,0.4806
644,0,21,15,20,0.375,0.0,0.5833,0,0.4014
645,0,23,15,18,0.4107,0.0,0.6053,0,0.3041
646,0,16,22,18,0.2857,0.0,0.4211,0,0.2237
647,0,30,11,15,0.5357,0.0,0.7317,0,0.4569
648,0,19,13,24,0.3393,0.0,0.5938,0,0.4141
649,0,21,16,19,0.375,0.0,0.5676,0,0.3741
650,0,17,14,25,0.3036,0.0,0.5484,0,0.3652
651,0,23,16,17,0.4107,0.0,0.5897,0,0.3243
652,0,17,19,20,0.3036,0.0,0.4722,0,0.3931
653,0,18,12,26,0.3214,0.0,0.6,0,0.3462
654,0,26,8,22,0.4643,0.0,0.7647,0,0.4813
655,0,26,13,17,0.4643,0.0,0.6667,0,0.3394
656,0,20,14,22,0.3571,0.0,0.5882,0,0.3743
657,0,16,14,26,0.2857,0.0,0.5333,0,0.2872
658,0,23,17,16,0.4107,0.0,0.575,0,0.4313
659,0,20,8,28,0.3571,0.0,0.7143,0,0.5408
660,0,22,13,21,0.3929,0.0,0.6286,0,0.4054
661,0,20,21,15,0.3571,0.0,0.4878,0,0.3691
662,0,19,19,18,0.3393,0.0,0.5,0,0.383
663,0,26,13,17,0.4643,0.0,0.6667,0,0.5023
664,0,22,14,20,0.3929,0.0,0.6111,0,0.3819
665,0,24,13,19,0.4286,0.0,0.6486,0,0.4054
666,0,28,12,16,0.5,0.0,0.7,0,0.4844
667,0,27,12,17,0.4821,0.0,0.6923,0,0.3861
668,0,26,12,18,0.4643,0.0,0.6842,0,0.4386
669,0,17,17,22,0.3036,0.0,0.5,0,0.3556
670,0,20,18,18,0.3571,0.0,0.5263,0,0.3977
671,0,23,12,21,0.4107,0.0,0.6571,0,0.366
672,0,25,15,16,0.4464,0.0,0.625,0,0.3719
673,0,21,10,25,0.375,0.0,0.6774,0,0.5535
674,0,18,15,23,0.3214,0.0,0.5455,0,0.3623
675,0,23,13,20,0.4107,0.0,0.6389,0,0.4333
676,0,22,14,20,0.3929,0.0,0.6111,0,0.2611
677,0,20,16,20,0.3571,0.0,0.5556,0,0.2458
678,0,27,13,16,0.4821,0.0,0.675,0,0.4188
679,0,22,12,22,0.3929,0.0,0.6471,0,0.4131
680,0,24,15,17,0.4286,0.0,0.6154,0,0.3967
681,0,25,12,19,0.4464,0.0,0.6757,0,0.4538
682,0,24,21,11,0.4286,0.0,0.5333,0,0.3192
683,0,20,20,16,0.3571,0.0,0.5,0,0.3438
684,0,23,10,23,0.4107,0.0,0.697,0,0.3663
685,0,17,15,24,0.3036,0.0,0.5312,0,0.3529
686,0,20,16,20,0.3571,0.0,0.5556,0,0.3722
687,0,23,13,20,0.4107,0.0,0.6389,0,0.2708
688,0,19,13,24,0.3393,0.0,0.5938,0,0.3633
689,0,20,13,23,0.3571,0.0,0.6061,0,0.4256
690,0,24,17,15,0.4286,0.0,0.5854,0,0.4325
691,0,26,15,15,0.4643,0.0,0.6341,0,0.4618
692,0,19,17,20,0.3393,0.0,0.5278,0,0.3389
693,0,23,16,17,0.4107,0.0,0.5897,0,0.3725
694,0,25,19,12,0.4464,0.0,0.5682,0,0.4148
695,0,23,13,20,0.4107,0.0,0.6389,0,0.4569
696,0,25,10,21,0.4464,0.0,0.7143,0,0.3946
697,0,21,14,21,0.375,0.0,0.6,0,0.3619
698,0,22,13,21,0.3929,0.0,0.6286,0,0.4204
699,0,27,8,21,0.4821,0.0,0.7714,0,0.4789
700,0,26,13,17,0.4643,0.0,0.6667,0,0.4811
701,0,23,18,15,0.4107,0.0,0.561,0,0.3659
702,0,17,17,22,0.3036,0.0,0.5,0,0.365
703,0,20,16,20,0.3571,0.0,0.5556,0,0.3514
704,0,23,12,21,0.4107,0.0,0.6571,0,0.4381
705,0,25,11,20,0.4464,0.0,0.6944,0,0.4486
706,0,19,17,20,0.3393,0.0,0.5278,0,0.3861
707,0,23,13,20,0.4107,0.0,0.6389,0,0.4153
708,0,29,12,15,0.5179,0.0,0.7073,0,0.4553
709,0,15,18,23,0.2679,0.0,0.4545,0,0.3149
710,0,20,13,23,0.3571,0.0,0.6061,0,0.3267
711,0,20,14,22,0.3571,0.0,0.5882,0,0.3864
712,0,21,19,16,0.375,0.0,0.525,0,0.2828
713,0,20,14,22,0.3571,0.0,0.5882,0,0.3717
714,0,21,13,22,0.375,0.0,0.6176,0,0.3623
715,0,22,19,15,0.3929,0.0,0.5366,0,0.4
716,0,24,13,19,0.4286,0.0,0.6486,0,0.431
717,0,23,12,21,0.4107,0.0,0.6571,0,0.4612
718,0,19,12,25,0.3393,0.0,0.6129,0,0.4632
719,0,20,12,24,0.3571,0.0,0.625,0,0.4766
720,0,18,17,21,0.3214,0.0,0.5143,0,0.298
721,0,18,16,22,0.3214,0.0,0.5294,0,0.4265
722,0,19,13,24,0.3393,0.0,0.5938,0,0.4284
723,0,20,15,21,0.3571,0.0,0.5714,0,0.3959
724,0,15,12,29,0.2679,0.0,0.5556,0,0.3934
725,0,19,16,21,0.3393,0.0,0.5429,0,0.3864
726,0,23,9,24,0.4107,0.0,0.7188,0,0.4479
727,0,20,13,23,0.3571,0.0,0.6061,0,0.3426
728,0,23,10,23,0.4107,0.0,0.697,0,0.4401
729,0,17,13,26,0.3036,0.0,0.5667,0,0.3013
730,0,19,18,19,0.3393,0.0,0.5135,0,0.4566
731,0,22,16,18,0.3929,0.0,0.5789,0,0.4854
732,0,22,19,15,0.3929,0.0,0.5366,0,0.2423
733,0,17,15,24,0.3036,0.0,0.5312,0,0.3138
734,0,15,13,28,0.2679,0.0,0.5357,0,0.3992
735,0,24,10,22,0.4286,0.0,0.7059,0,0.3703
736,0,23,10,23,0.4107,0.0,0.697,0,0.4848
737,0,17,15,24,0.3036,0.0,0.5312,0,0.4701
738,0,22,14,20,0.3929,0.0,0.6111,0,0.3389
739,0,21,13,22,0.375,0.0,0.6176,0,0.4439
740,0,23,13,20,0.4107,0.0,0.6389,0,0.4736
741,0,20,9,27,0.3571,0.0,0.6897,0,0.433
742,0,18,14,24,0.3214,0.0,0.5625,0,0.3333
743,0,27,12,17,0.4821,0.0,0.6923,0,0.5505
744,0,18,14,24,0.3214,0.0,0.5625,0,0.401
745,0,17,16,23,0.3036,0.0,0.5152,0,0.3623
746,0,20,17,19,0.3571,0.0,0.5405,0,0.3115
747,0,21,17,18,0.375,0.0,0.5526,0,0.3801
748,0,25,9,22,0.4464,0.0,0.7353,0,0.5655
749,0,19,12,25,0.3393,0.0,0.6129,0,0.4632
750,0,21,19,16,0.375,0.0,0.525,0,0.2422
751,0,28,15,13,0.5,0.0,0.6512,0,0.4186
752,0,17,20,19,0.3036,0.0,0.4595,0,0.3329
