round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
403,14,44,3,7,0.8529,0.6667,0.9362,0.7368,0.8663
404,11,44,4,9,0.8088,0.55,0.9167,0.6286,0.8646
405,13,45,5,5,0.8529,0.7222,0.9,0.7222,0.85
406,9,48,2,9,0.8382,0.5,0.96,0.6207,0.77
407,7,50,2,9,0.8382,0.4375,0.9615,0.56,0.732
408,11,48,3,6,0.8676,0.6471,0.9412,0.7097,0.842
409,6,47,3,12,0.7794,0.3333,0.94,0.4444,0.7
410,9,46,5,8,0.8088,0.5294,0.902,0.5806,0.8281
411,10,45,4,9,0.8088,0.5263,0.9184,0.6061,0.7594
412,9,47,2,10,0.8235,0.4737,0.9592,0.6,0.8389
413,6,49,2,11,0.8088,0.3529,0.9608,0.48,0.7624
414,10,41,8,9,0.75,0.5263,0.8367,0.5405,0.7229
415,8,49,0,11,0.8382,0.4211,1.0,0.5926,0.7841
416,9,51,4,4,0.8824,0.6923,0.9273,0.6923,0.8867
417,7,51,5,5,0.8529,0.5833,0.9107,0.5833,0.869
418,7,52,4,5,0.8676,0.5833,0.9286,0.6087,0.8899
419,15,42,2,9,0.8382,0.625,0.9545,0.7317,0.8665
420,11,47,4,6,0.8529,0.6471,0.9216,0.6875,0.8639
421,14,44,3,7,0.8529,0.6667,0.9362,0.7368,0.8845
422,13,47,0,8,0.8824,0.619,1.0,0.7647,0.8582
423,8,45,5,10,0.7794,0.4444,0.9,0.5161,0.7767
424,9,43,6,10,0.7647,0.4737,0.8776,0.5294,0.8217
425,8,49,2,9,0.8382,0.4706,0.9608,0.5926,0.7982
426,10,46,4,8,0.8235,0.5556,0.92,0.625,0.8522
427,13,51,1,3,0.9412,0.8125,0.9808,0.8667,0.9639
428,10,44,4,10,0.7941,0.5,0.9167,0.5882,0.8531
429,10,48,3,7,0.8529,0.5882,0.9412,0.6667,0.8189
430,11,43,6,8,0.7941,0.5789,0.8776,0.6111,0.8281
431,8,49,1,10,0.8382,0.4444,0.98,0.5926,0.8511
432,9,47,2,10,0.8235,0.4737,0.9592,0.6,0.8378
433,10,51,0,7,0.8971,0.5882,1.0,0.7407,0.8293
434,9,45,2,12,0.7941,0.4286,0.9574,0.5625,0.843
435,7,52,4,5,0.8676,0.5833,0.9286,0.6087,0.8557
436,9,45,5,9,0.7941,0.5,0.9,0.5625,0.7833
437,10,45,6,7,0.8088,0.5882,0.8824,0.6061,0.7901
438,4,51,4,9,0.8088,0.3077,0.9273,0.381,0.6797
439,9,48,0,11,0.8382,0.45,1.0,0.6207,0.7885
440,14,46,1,7,0.8824,0.6667,0.9787,0.7778,0.8369
441,8,46,5,9,0.7941,0.4706,0.902,0.5333,0.7174
442,13,45,3,7,0.8529,0.65,0.9375,0.7222,0.8313
