round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
841,5,50,2,11,0.8088,0.3125,0.9615,0.4348,0.6707
842,8,43,8,9,0.75,0.4706,0.8431,0.4848,0.6874
843,7,46,8,7,0.7794,0.5,0.8519,0.4828,0.8267
844,9,43,6,10,0.7647,0.4737,0.8776,0.5294,0.855
845,10,50,4,4,0.8824,0.7143,0.9259,0.7143,0.8743
846,6,54,4,4,0.8824,0.6,0.931,0.6,0.7759
847,7,45,6,10,0.7647,0.4118,0.8824,0.4667,0.7566
848,7,47,4,10,0.7941,0.4118,0.9216,0.5,0.669
849,15,41,4,8,0.8235,0.6522,0.9111,0.7143,0.8715
850,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.8267
851,2,50,6,10,0.7647,0.1667,0.8929,0.2,0.75
852,7,49,8,4,0.8235,0.6364,0.8596,0.5385,0.8692
853,5,46,7,10,0.75,0.3333,0.8679,0.3704,0.7509
854,8,38,9,13,0.6765,0.381,0.8085,0.4211,0.8034
855,7,39,8,14,0.6765,0.3333,0.8298,0.3889,0.6849
856,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.7905
857,8,50,5,5,0.8529,0.6154,0.9091,0.6154,0.8252
858,8,46,4,10,0.7941,0.4444,0.92,0.5333,0.7933
859,10,46,5,7,0.8235,0.5882,0.902,0.625,0.8258
860,1,52,7,8,0.7794,0.1111,0.8814,0.1176,0.5631
861,9,45,3,11,0.7941,0.45,0.9375,0.5625,0.7167
862,9,43,4,12,0.7647,0.4286,0.9149,0.5294,0.7974
863,10,44,4,10,0.7941,0.5,0.9167,0.5882,0.7906
864,4,50,5,9,0.7941,0.3077,0.9091,0.3636,0.8629
865,7,52,2,7,0.8676,0.5,0.963,0.6087,0.7897
866,6,43,11,8,0.7206,0.4286,0.7963,0.3871,0.7222
867,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.826
868,7,48,5,8,0.8088,0.4667,0.9057,0.5185,0.7786
869,7,42,9,10,0.7206,0.4118,0.8235,0.4242,0.7266
870,4,49,8,7,0.7794,0.3636,0.8596,0.3478,0.8086
871,6,47,6,9,0.7794,0.4,0.8868,0.4444,0.7786
872,10,44,5,9,0.7941,0.5263,0.898,0.5882,0.8861
873,3,46,4,15,0.7206,0.1667,0.92,0.24,0.6456
874,6,44,2,16,0.7353,0.2727,0.9565,0.4,0.8587
875,11,40,7,10,0.75,0.5238,0.8511,0.5641,0.772
876,12,45,3,8,0.8382,0.6,0.9375,0.6857,0.8813
877,6,48,3,11,0.7941,0.3529,0.9412,0.4615,0.8005
878,11,42,6,9,0.7794,0.55,0.875,0.5946,0.8021
879,4,47,7,10,0.75,0.2857,0.8704,0.32,0.6587
880,13,46,3,6,0.8676,0.6842,0.9388,0.7429,0.8851
881,10,40,8,10,0.7353,0.5,0.8333,0.5263,0.7865
882,8,46,8,6,0.7941,0.5714,0.8519,0.5333,0.8624
883,14,43,5,6,0.8382,0.7,0.8958,0.7179,0.8719
884,10,43,9,6,0.7794,0.625,0.8269,0.5714,0.8642
885,12,43,7,6,0.8088,0.6667,0.86,0.6486,0.89
886,9,49,0,10,0.8529,0.4737,1.0,0.6429,0.8099
887,9,45,6,8,0.7941,0.5294,0.8824,0.5625,0.8674
888,10,41,5,12,0.75,0.4545,0.8913,0.5405,0.8399
889,12,41,7,8,0.7794,0.6,0.8542,0.6154,0.7885
890,6,48,7,7,0.7941,0.4615,0.8727,0.4615,0.8056
891,8,44,6,10,0.7647,0.4444,0.88,0.5,0.71
892,5,50,3,10,0.8088,0.3333,0.9434,0.4348,0.8
893,11,42,4,11,0.7794,0.5,0.913,0.5946,0.8063
894,13,42,2,11,0.8088,0.5417,0.9545,0.6667,0.8295
895,5,54,1,8,0.8676,0.3846,0.9818,0.5263,0.8993
896,10,43,3,12,0.7794,0.4545,0.9348,0.5714,0.7925
897,9,44,5,10,0.7794,0.4737,0.898,0.5455,0.7777
898,6,46,4,12,0.7647,0.3333,0.92,0.4286,0.7967
899,8,46,5,9,0.7941,0.4706,0.902,0.5333,0.8651
900,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.797
901,9,44,4,11,0.7794,0.45,0.9167,0.5455,0.7344
902,7,48,3,10,0.8088,0.4118,0.9412,0.5185,0.8431
903,5,45,3,15,0.7353,0.25,0.9375,0.3571,0.7094
904,7,48,4,9,0.8088,0.4375,0.9231,0.5185,0.7055
905,8,47,6,7,0.8088,0.5333,0.8868,0.5517,0.7761
906,7,51,4,6,0.8529,0.5385,0.9273,0.5833,0.849
907,10,47,5,6,0.8382,0.625,0.9038,0.6452,0.8185
908,11,41,3,13,0.7647,0.4583,0.9318,0.5789,0.6989
909,11,44,8,5,0.8088,0.6875,0.8462,0.6286,0.9327
910,10,43,2,13,0.7794,0.4348,0.9556,0.5714,0.7478
911,8,45,5,10,0.7794,0.4444,0.9,0.5161,0.8422
912,5,46,6,11,0.75,0.3125,0.8846,0.3704,0.72
913,12,41,5,10,0.7794,0.5455,0.8913,0.6154,0.7688
914,9,46,5,8,0.8088,0.5294,0.902,0.5806,0.8351
915,7,53,4,4,0.8824,0.6364,0.9298,0.6364,0.8262
916,6,47,3,12,0.7794,0.3333,0.94,0.4444,0.7478
917,11,42,4,11,0.7794,0.5,0.913,0.5946,0.8103
918,12,46,4,6,0.8529,0.6667,0.92,0.7059,0.8922
919,10,40,7,11,0.7353,0.4762,0.8511,0.5263,0.773
920,10,43,7,8,0.7794,0.5556,0.86,0.5714,0.8144
921,8,45,3,12,0.7794,0.4,0.9375,0.5161,0.7375
922,8,39,3,18,0.6912,0.3077,0.9286,0.4324,0.7427
923,8,42,5,13,0.7353,0.381,0.8936,0.4706,0.7092
924,5,46,9,8,0.75,0.3846,0.8364,0.3704,0.6923
925,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.8257
926,17,40,4,7,0.8382,0.7083,0.9091,0.7556,0.91
927,6,47,6,9,0.7794,0.4,0.8868,0.4444,0.7421
928,6,51,8,3,0.8382,0.6667,0.8644,0.5217,0.8701
929,5,42,5,16,0.6912,0.2381,0.8936,0.3226,0.6717
930,10,47,4,7,0.8382,0.5882,0.9216,0.6452,0.8777
931,4,47,4,13,0.75,0.2353,0.9216,0.32,0.7428
932,8,43,5,12,0.75,0.4,0.8958,0.4848,0.775
933,11,48,3,6,0.8676,0.6471,0.9412,0.7097,0.8408
934,12,45,2,9,0.8382,0.5714,0.9574,0.6857,0.8318
935,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.7905
936,12,44,4,8,0.8235,0.6,0.9167,0.6667,0.799
937,9,47,5,7,0.8235,0.5625,0.9038,0.6,0.875
938,10,45,5,8,0.8088,0.5556,0.9,0.6061,0.7756
939,9,49,3,7,0.8529,0.5625,0.9423,0.6429,0.8413
940,8,46,7,7,0.7941,0.5333,0.8679,0.5333,0.7585
