round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
796,10,33,3,11,0.7544,0.4762,0.9167,0.5882,0.7474
797,10,36,0,11,0.807,0.4762,1.0,0.6452,0.7619
798,8,42,1,6,0.8772,0.5714,0.9767,0.6957,0.8804
799,14,36,4,3,0.8772,0.8235,0.9,0.8,0.9382
800,10,36,2,9,0.807,0.5263,0.9474,0.6452,0.7839
801,5,40,5,7,0.7895,0.4167,0.8889,0.4545,0.8481
802,3,41,1,12,0.7719,0.2,0.9762,0.3158,0.8048
803,10,37,0,10,0.8246,0.5,1.0,0.6667,0.7608
804,8,39,0,10,0.8246,0.4444,1.0,0.6154,0.765
805,5,39,1,12,0.7719,0.2941,0.975,0.4348,0.7662
806,11,39,0,7,0.8772,0.6111,1.0,0.7586,0.8946
807,9,35,3,10,0.7719,0.4737,0.9211,0.5806,0.7756
808,7,41,0,9,0.8421,0.4375,1.0,0.6087,0.8872
809,5,40,3,9,0.7895,0.3571,0.9302,0.4545,0.8538
810,7,39,2,9,0.807,0.4375,0.9512,0.56,0.8186
811,10,38,0,9,0.8421,0.5263,1.0,0.6897,0.8587
812,7,39,3,8,0.807,0.4667,0.9286,0.56,0.6683
813,9,39,2,7,0.8421,0.5625,0.9512,0.6667,0.9162
814,4,47,1,5,0.8947,0.4444,0.9792,0.5714,0.8912
815,6,45,1,5,0.8947,0.5455,0.9783,0.6667,0.9625
816,8,38,0,11,0.807,0.4211,1.0,0.5926,0.7244
817,8,46,0,3,0.9474,0.7273,1.0,0.8421,0.9763
818,8,39,1,9,0.8246,0.4706,0.975,0.6154,0.7676
819,12,35,3,7,0.8246,0.6316,0.9211,0.7059,0.8781
820,7,37,0,13,0.7719,0.35,1.0,0.5185,0.7324
821,6,41,3,7,0.8246,0.4615,0.9318,0.5455,0.7483
822,11,38,0,8,0.8596,0.5789,1.0,0.7333,0.8989
823,8,36,2,11,0.7719,0.4211,0.9474,0.5517,0.7355
824,15,36,2,4,0.8947,0.7895,0.9474,0.8333,0.9114
825,12,35,1,9,0.8246,0.5714,0.9722,0.7059,0.7526
826,13,34,1,9,0.8246,0.5909,0.9714,0.7222,0.7481
827,10,39,1,7,0.8596,0.5882,0.975,0.7143,0.9176
828,7,35,2,13,0.7368,0.35,0.9459,0.4828,0.8297
829,8,33,5,11,0.7193,0.4211,0.8684,0.5,0.813
830,9,38,0,10,0.8246,0.4737,1.0,0.6429,0.7853
831,14,31,3,9,0.7895,0.6087,0.9118,0.7,0.8529
832,7,43,0,7,0.8772,0.5,1.0,0.6667,0.8123
833,9,42,1,5,0.8947,0.6429,0.9767,0.75,0.6927
834,8,39,4,6,0.8246,0.5714,0.907,0.6154,0.9236
835,7,43,2,5,0.8772,0.5833,0.9556,0.6667,0.8611
836,8,40,1,8,0.8421,0.5,0.9756,0.64,0.8567
837,9,38,1,9,0.8246,0.5,0.9744,0.6429,0.8533
838,8,34,3,12,0.7368,0.4,0.9189,0.5161,0.8054
839,10,38,2,7,0.8421,0.5882,0.95,0.6897,0.7529
840,7,43,3,4,0.8772,0.6364,0.9348,0.6667,0.8953
841,10,32,5,10,0.7368,0.5,0.8649,0.5714,0.7649
842,12,32,3,10,0.7719,0.5455,0.9143,0.6486,0.8104
843,13,30,2,12,0.7544,0.52,0.9375,0.65,0.8187
844,10,39,0,8,0.8596,0.5556,1.0,0.7143,0.8405
845,6,43,1,7,0.8596,0.4615,0.9773,0.6,0.8374
846,7,40,1,9,0.8246,0.4375,0.9756,0.5833,0.7332
847,5,38,1,13,0.7544,0.2778,0.9744,0.4167,0.6809
848,12,35,0,10,0.8246,0.5455,1.0,0.7059,0.8532
849,8,37,2,10,0.7895,0.4444,0.9487,0.5714,0.755
850,10,42,0,5,0.9123,0.6667,1.0,0.8,0.7905
851,11,34,1,11,0.7895,0.5,0.9714,0.6471,0.8481
852,6,41,2,8,0.8246,0.4286,0.9535,0.5455,0.8339
853,5,42,1,9,0.8246,0.3571,0.9767,0.5,0.8206
854,12,35,4,6,0.8246,0.6667,0.8974,0.7059,0.8234
855,11,35,2,9,0.807,0.55,0.9459,0.6667,0.8122
856,12,36,1,8,0.8421,0.6,0.973,0.7273,0.8554
857,2,46,2,7,0.8421,0.2222,0.9583,0.3077,0.6389
858,7,40,3,7,0.8246,0.5,0.9302,0.5833,0.8522
859,9,40,1,7,0.8596,0.5625,0.9756,0.6923,0.811
860,8,42,0,7,0.8772,0.5333,1.0,0.6957,0.9381
861,8,41,1,7,0.8596,0.5333,0.9762,0.6667,0.7206
862,13,38,1,5,0.8947,0.7222,0.9744,0.8125,0.9416
863,12,38,1,6,0.8772,0.6667,0.9744,0.7742,0.8789
864,11,36,0,10,0.8246,0.5238,1.0,0.6875,0.9272
865,11,37,2,7,0.8421,0.6111,0.9487,0.7097,0.7536
866,12,37,1,7,0.8596,0.6316,0.9737,0.75,0.8449
867,5,43,0,9,0.8421,0.3571,1.0,0.5263,0.8704
868,11,40,2,4,0.8947,0.7333,0.9524,0.7857,0.8571
869,5,39,3,10,0.7719,0.3333,0.9286,0.4348,0.7825
870,6,44,3,4,0.8772,0.6,0.9362,0.6316,0.8489
871,13,34,3,7,0.8246,0.65,0.9189,0.7222,0.9054
872,6,41,4,6,0.8246,0.5,0.9111,0.5455,0.7593
873,3,37,2,15,0.7018,0.1667,0.9487,0.2609,0.7735
874,7,41,2,7,0.8421,0.5,0.9535,0.6087,0.8987
875,8,38,1,10,0.807,0.4444,0.9744,0.5926,0.9202
876,6,35,2,14,0.7193,0.3,0.9459,0.4286,0.7162
877,10,37,2,8,0.8246,0.5556,0.9487,0.6667,0.8447
878,12,37,2,6,0.8596,0.6667,0.9487,0.75,0.8946
879,11,38,1,7,0.8596,0.6111,0.9744,0.7333,0.7336
880,11,33,3,10,0.7719,0.5238,0.9167,0.6286,0.8545
881,8,39,2,8,0.8246,0.5,0.9512,0.6154,0.7866
882,9,42,2,4,0.8947,0.6923,0.9545,0.75,0.9371
883,5,39,2,11,0.7719,0.3125,0.9512,0.4348,0.779
884,7,41,2,7,0.8421,0.5,0.9535,0.6087,0.8688
885,11,35,5,6,0.807,0.6471,0.875,0.6667,0.8265
886,8,36,2,11,0.7719,0.4211,0.9474,0.5517,0.8476
887,9,41,4,3,0.8772,0.75,0.9111,0.72,0.887
888,11,32,2,12,0.7544,0.4783,0.9412,0.6111,0.8069
889,13,35,3,6,0.8421,0.6842,0.9211,0.7429,0.9252
890,6,36,5,10,0.7368,0.375,0.878,0.4444,0.7393
891,6,40,3,8,0.807,0.4286,0.9302,0.5217,0.6296
892,9,32,4,12,0.7193,0.4286,0.8889,0.5294,0.7275
