round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
256,15,48,1,3,0.9403,0.8333,0.9796,0.8824,0.9308
257,22,38,1,6,0.8955,0.7857,0.9744,0.8627,0.9542
258,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.8996
259,13,46,1,7,0.8806,0.65,0.9787,0.7647,0.9106
260,19,41,2,5,0.8955,0.7917,0.9535,0.8444,0.9506
261,8,45,1,13,0.791,0.381,0.9783,0.5333,0.735
262,14,34,3,16,0.7164,0.4667,0.9189,0.5957,0.7649
263,13,47,0,7,0.8955,0.65,1.0,0.7879,0.9149
264,18,42,1,6,0.8955,0.75,0.9767,0.8372,0.9748
265,21,37,1,8,0.8657,0.7241,0.9737,0.8235,0.9011
266,19,40,0,8,0.8806,0.7037,1.0,0.8261,0.8954
267,12,45,3,7,0.8507,0.6316,0.9375,0.7059,0.8882
268,11,43,0,13,0.806,0.4583,1.0,0.6286,0.8653
269,19,34,2,12,0.791,0.6129,0.9444,0.7308,0.7688
270,9,51,0,7,0.8955,0.5625,1.0,0.72,0.8088
271,12,45,1,9,0.8507,0.5714,0.9783,0.7059,0.9151
272,11,43,2,11,0.806,0.5,0.9556,0.6286,0.8364
273,22,36,1,8,0.8657,0.7333,0.973,0.8302,0.9243
274,9,46,0,12,0.8209,0.4286,1.0,0.6,0.8106
275,13,38,0,16,0.7612,0.4483,1.0,0.619,0.8158
276,15,42,1,9,0.8507,0.625,0.9767,0.75,0.9031
277,16,46,1,4,0.9254,0.8,0.9787,0.8649,0.8915
278,14,46,2,5,0.8955,0.7368,0.9583,0.8,0.9167
279,17,36,2,12,0.791,0.5862,0.9474,0.7083,0.892
280,13,43,0,11,0.8358,0.5417,1.0,0.7027,0.8731
281,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.8758
282,15,48,0,4,0.9403,0.7895,1.0,0.8824,0.9474
283,10,46,1,10,0.8358,0.5,0.9787,0.6452,0.8755
284,21,39,1,6,0.8955,0.7778,0.975,0.8571,0.9241
285,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.9595
286,15,45,0,7,0.8955,0.6818,1.0,0.8108,0.9586
287,11,47,0,9,0.8657,0.55,1.0,0.7097,0.866
288,11,43,2,11,0.806,0.5,0.9556,0.6286,0.8515
289,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.9202
290,11,50,1,5,0.9104,0.6875,0.9804,0.7857,0.9314
291,18,41,0,8,0.8806,0.6923,1.0,0.8182,0.9231
292,17,36,1,13,0.791,0.5667,0.973,0.7083,0.9072
293,15,40,0,12,0.8209,0.5556,1.0,0.7143,0.8565
294,23,36,1,7,0.8806,0.7667,0.973,0.8519,0.8919
295,21,37,2,7,0.8657,0.75,0.9487,0.8235,0.924
296,13,48,0,6,0.9104,0.6842,1.0,0.8125,0.9101
297,17,38,0,12,0.8209,0.5862,1.0,0.7391,0.8557
298,12,47,2,6,0.8806,0.6667,0.9592,0.75,0.932
299,16,45,3,3,0.9104,0.8421,0.9375,0.8421,0.9561
300,13,43,1,10,0.8358,0.5652,0.9773,0.7027,0.8458
301,16,41,1,9,0.8507,0.64,0.9762,0.7619,0.9029
302,9,50,3,5,0.8806,0.6429,0.9434,0.6923,0.9057
303,15,45,1,6,0.8955,0.7143,0.9783,0.8108,0.9348
304,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9101
305,15,39,0,13,0.806,0.5357,1.0,0.6977,0.8397
306,17,44,0,6,0.9104,0.7391,1.0,0.85,0.9239
307,15,40,3,9,0.8209,0.625,0.9302,0.7143,0.7955
308,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9121
309,12,51,0,4,0.9403,0.75,1.0,0.8571,0.9326
310,9,49,0,9,0.8657,0.5,1.0,0.6667,0.89
311,12,44,0,11,0.8358,0.5217,1.0,0.6857,0.918
312,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9476
313,9,46,1,11,0.8209,0.45,0.9787,0.6,0.8617
314,15,44,2,6,0.8806,0.7143,0.9565,0.7895,0.7961
315,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.9051
316,18,42,0,7,0.8955,0.72,1.0,0.8372,0.919
317,13,44,1,9,0.8507,0.5909,0.9778,0.7222,0.8141
318,13,49,1,4,0.9254,0.7647,0.98,0.8387,0.9447
319,14,46,1,6,0.8955,0.7,0.9787,0.8,0.9
320,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.9229
321,9,51,2,5,0.8955,0.6429,0.9623,0.72,0.8989
322,16,41,2,8,0.8507,0.6667,0.9535,0.7619,0.9312
323,11,44,2,10,0.8209,0.5238,0.9565,0.6471,0.8923
324,14,46,0,7,0.8955,0.6667,1.0,0.8,0.8841
325,16,43,0,8,0.8806,0.6667,1.0,0.8,0.8876
326,18,41,0,8,0.8806,0.6923,1.0,0.8182,0.9381
327,13,41,1,12,0.806,0.52,0.9762,0.6667,0.8705
328,20,36,3,8,0.8358,0.7143,0.9231,0.7843,0.9368
329,12,45,1,9,0.8507,0.5714,0.9783,0.7059,0.9306
330,12,50,0,5,0.9254,0.7059,1.0,0.8276,0.8529
331,15,44,1,7,0.8806,0.6818,0.9778,0.7895,0.901
332,15,38,1,13,0.791,0.5357,0.9744,0.6818,0.946
333,16,46,2,3,0.9254,0.8421,0.9583,0.8649,0.9507
334,11,47,0,9,0.8657,0.55,1.0,0.7097,0.7532
335,6,50,1,10,0.8358,0.375,0.9804,0.5217,0.712
336,12,47,1,7,0.8806,0.6316,0.9792,0.75,0.8607
337,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.8657
338,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.8943
